Student_ID,Name,Age,Gender,City,Class,Attendance_Percentage,Study_Hours_per_day,Math_Score,Science_Score,English_Score,Total_Score,Parent_Education,Internet_Access,Result,Average_Score,Study_Efficiency,Attendance_Category
3174,Anik Hossain,11.0,male,dhaka,6,84.0,4.3,42.0,45.0,45.0,132.0,primary,no,fail,44.0,24.90566037735849,High
8192,Mim Sarker,14.0,male,mymensingh,9,84.0,2.6,70.0,57.0,91.0,218.0,illiterate,yes,pass,72.66666666666667,60.55555555555556,High
2488,Tamim Islam,18.0,male,sylhet,10,71.9,4.6,30.0,63.0,38.0,131.0,primary,no,fail,43.666666666666664,23.392857142857146,Medium
6031,Mim Chowdhury,15.0,other,rangpur,9,91.8,4.2,86.0,57.0,94.0,237.0,graduate,yes,fail,79.0,45.57692307692307,High
5767,Priya Khan,12.0,female,mymensingh,8,85.9,3.0,98.0,91.0,68.0,257.0,postgraduate,yes,fail,85.66666666666667,64.25,High
3085,Kabir Khan,15.0,male,rajshahi,6,91.0,2.5,54.0,88.0,95.0,237.0,secondary,yes,fail,79.0,67.71428571428571,High
3829,Nadia Hossain,18.0,female,barishal,9,72.6,2.3,62.0,32.0,57.0,151.0,illiterate,yes,fail,50.333333333333336,45.75757575757576,Medium
945,Sabbir Akter,14.0,female,khulna,9,81.4,2.6,30.0,36.0,86.0,152.0,secondary,no,fail,50.666666666666664,42.22222222222222,High
5955,Tamim Chowdhury,15.0,male,rangpur,6,82.9,7.1,65.0,82.0,68.0,215.0,higher secondary,no,fail,71.66666666666667,26.543209876543212,High
7848,Sabbir Islam,12.0,male,khulna,7,91.0,3.5,41.0,92.0,37.0,170.0,higher secondary,yes,pass,56.666666666666664,37.77777777777778,High
4964,Ayesha Hossain,11.0,male,khulna,10,84.0,2.8,96.0,78.0,80.0,254.0,higher secondary,yes,fail,84.66666666666667,66.8421052631579,High
1146,Nusrat Rahman,11.0,other,rangpur,7,76.5,4.4,41.0,57.0,73.0,171.0,primary,yes,pass,57.0,31.666666666666664,Medium
9389,Karim Das,17.0,other,barishal,6,84.0,2.3,39.0,56.0,43.0,138.0,secondary,yes,fail,46.0,41.81818181818182,High
7611,Sadia Akter,11.0,female,rangpur,9,85.4,4.9,73.0,48.0,50.0,171.0,higher secondary,yes,fail,57.0,28.983050847457626,High
3,Karim Rahman,11.0,male,rangpur,8,87.4,0.1,78.0,88.0,71.0,237.0,higher secondary,no,pass,79.0,215.45454545454544,High
6193,Bristi Sarker,16.0,other,chattogram,8,79.7,5.3,31.0,65.0,67.0,163.0,higher secondary,yes,fail,54.333333333333336,25.873015873015873,Medium
8102,Imran Ahmed,11.0,female,chattogram,9,77.8,2.4,54.0,43.0,64.0,161.0,illiterate,yes,pass,53.666666666666664,47.35294117647059,Medium
5061,Kabir Akter,11.0,female,mymensingh,10,84.0,4.7,81.0,76.0,49.0,206.0,unknown,yes,fail,68.66666666666667,36.14035087719298,High
9599,Fatema Islam,14.0,male,mymensingh,7,72.2,2.2,63.0,92.0,60.0,215.0,postgraduate,yes,pass,71.66666666666667,67.1875,Medium
2534,Sabbir Sarker,14.0,male,dhaka,8,89.4,3.7,82.0,83.0,64.0,229.0,graduate,yes,fail,76.33333333333333,48.723404255319146,High
5817,Hasan Ahmed,17.0,male,sylhet,8,84.0,1.6,58.0,44.0,48.0,150.0,graduate,yes,pass,50.0,57.69230769230769,High
654,Sabbir Talukder,13.0,female,chattogram,10,76.6,0.2,78.0,91.0,67.0,236.0,primary,no,pass,78.66666666666667,196.66666666666669,Medium
5457,Nadia Sarker,11.0,male,rajshahi,10,79.8,3.3,98.0,97.0,90.0,285.0,secondary,no,fail,95.0,66.27906976744187,Medium
6919,Kabir Khan,13.0,male,mymensingh,7,86.3,2.9,72.0,64.0,64.0,200.0,unknown,yes,fail,66.66666666666667,51.282051282051285,High
7372,hasan das,17.0,male,sylhet,8,84.0,4.6,65.0,98.0,66.0,229.0,postgraduate,yes,fail,76.33333333333333,40.892857142857146,High
7776,Rupa Akter,17.0,male,sylhet,8,89.5,1.5,65.0,85.0,64.0,214.0,primary,yes,pass,71.33333333333333,85.6,High
3464,Mitu Sarker,15.0,male,rangpur,9,85.3,4.7,60.0,91.0,47.0,198.0,primary,yes,fail,66.0,34.73684210526316,High
7552,Tamim Hossain,14.0,female,rangpur,7,78.5,3.0,49.0,70.0,99.0,218.0,primary,yes,pass,72.66666666666667,54.5,Medium
745,Arif Chowdhury,13.0,female,mymensingh,9,75.1,4.0,79.0,90.0,64.0,233.0,illiterate,no,fail,77.66666666666667,46.6,Medium
7699,Fatema Talukder,16.0,female,rangpur,9,83.1,1.8,53.0,98.0,69.0,220.0,higher secondary,yes,pass,73.33333333333333,78.57142857142857,High
4356 ,Rafi Das,14.0,male,khulna,10,71.8,4.3,81.0,40.0,39.0,160.0,primary,no,fail,53.333333333333336,30.18867924528302,Medium
2590,Momo Islam,11.0,female,chattogram,9,70.6,0.1,82.0,60.0,91.0,233.0,higher secondary,yes,fail,77.66666666666667,211.8181818181818,Medium
4630,Priya Ahmed,17.0,female,barishal,7,84.0,3.2,63.0,79.0,40.0,182.0,primary,no,pass,60.666666666666664,43.33333333333333,High
8278,Sohan Islam,11.0,male,rajshahi,10,91.7,2.2,86.0,62.0,64.0,212.0,primary,no,fail,70.66666666666667,66.25,High
2617,Imran Islam,14.0,other,chattogram,7,91.7,3.2,77.0,31.0,58.0,166.0,secondary,yes,fail,55.333333333333336,39.523809523809526,High
634,Nusrat Khan,16.0,female,sylhet,6,92.0,3.3,88.0,42.0,68.0,198.0,illiterate,yes,fail,66.0,46.04651162790698,High
4653,Priya Ahmed,15.0,other,mymensingh,9,84.8,4.9,54.0,36.0,67.0,157.0,secondary,yes,pass,52.333333333333336,26.610169491525422,High
2969,Sohan Chowdhury,13.0,male,khulna,6,94.1,4.6,98.0,92.0,79.0,269.0,unknown,no,pass,89.66666666666667,48.03571428571429,High
3505,Mitu Chowdhury,18.0,other,khulna,7,83.0,1.9,52.0,55.0,83.0,190.0,unknown,no,pass,63.333333333333336,65.51724137931035,High
8730,Rafi Khan,14.0,female,mymensingh,7,78.6,2.6,69.0,38.0,91.0,198.0,postgraduate,no,fail,66.0,55.0,Medium
591,Tamim Ahmed,16.0,female,khulna,7,71.4,2.5,58.0,47.0,31.0,136.0,illiterate,no,fail,45.333333333333336,38.857142857142854,Medium
5903,Momo Khan,17.0,female,dhaka,8,88.4,2.6,77.0,43.0,64.0,184.0,secondary,yes,fail,61.333333333333336,51.11111111111111,High
6079,Rahim Ahmed,12.0,male,rangpur,7,85.2,4.8,96.0,84.0,91.0,271.0,illiterate,yes,pass,90.33333333333333,46.724137931034484,High
887,Sohan Ahmed,15.0,other,sylhet,8,81.6,0.4,62.0,88.0,47.0,197.0,primary,yes,pass,65.66666666666667,140.71428571428572,High
3691,Sabbir Akter,12.0,male,rajshahi,7,91.7,2.4,70.0,97.0,64.0,231.0,primary,yes,pass,77.0,67.94117647058823,High
4083,Rakib Khan,11.0,female,rangpur,6,72.7,2.4,79.0,60.0,93.0,232.0,primary,no,fail,77.33333333333333,68.23529411764706,Medium
8561,Rahim Ahmed,14.0,male,mymensingh,10,70.2,5.3,87.0,73.0,43.0,203.0,primary,yes,pass,67.66666666666667,32.22222222222222,Medium
3999,Hasan Khan,17.0,other,rangpur,10,90.8,1.7,55.0,71.0,67.0,193.0,primary,no,pass,64.33333333333333,71.48148148148148,High
4592,Lima Khan,15.0,other,dhaka,10,84.0,4.7,43.0,41.0,98.0,182.0,primary,no,fail,60.666666666666664,31.929824561403507,High
3049,Farhan Islam,14.0,male,chattogram,9,84.0,3.4,54.0,96.0,82.0,232.0,unknown,yes,fail,77.33333333333333,52.72727272727272,High
6177,Zayed Das,16.0,female,chattogram,7,86.9,3.0,71.0,64.0,83.0,218.0,graduate,yes,pass,72.66666666666667,54.5,High
363,Mim Islam,11.0,male,rangpur,6,92.7,2.7,71.0,89.0,99.0,259.0,secondary,yes,pass,86.33333333333333,70.0,High
2028,Nadia Khan,11.0,female,khulna,9,84.0,1.4,75.0,33.0,67.0,175.0,primary,yes,pass,58.333333333333336,72.91666666666667,High
8417,Sabbir Ahmed,12.0,female,dhaka,6,64.1,4.9,36.0,61.0,83.0,180.0,primary,no,pass,60.0,30.508474576271183,Medium
5247,Sohan Khan,16.0,other,rajshahi,7,91.0,2.6,92.0,55.0,42.0,189.0,primary,no,fail,63.0,52.5,High
829,Anik Sarker,13.0,male,rajshahi,6,79.1,4.5,36.0,69.0,99.0,204.0,higher secondary,no,fail,68.0,37.09090909090909,Medium
8767,Lima Das,13.0,female,rangpur,9,77.8,3.8,65.0,70.0,36.0,171.0,graduate,no,pass,57.0,35.625,Medium
644,Imran Ahmed,13.0,male,dhaka,6,68.3,2.0,50.0,95.0,92.0,237.0,primary,yes,pass,79.0,79.0,Medium
9514,Jannat Akter,12.0,other,khulna,9,85.7,2.9,58.0,64.0,40.0,162.0,postgraduate,yes,pass,54.0,41.53846153846154,High
6748,Momo Islam,15.0,female,barishal,9,87.9,4.5,71.0,47.0,34.0,152.0,secondary,no,fail,50.666666666666664,27.636363636363637,High
8037,Bristi Rahman,12.0,male,sylhet,6,77.2,3.0,80.0,65.0,64.0,209.0,higher secondary,yes,fail,69.66666666666667,52.25,Medium
1017,Nadia Talukder,13.0,male,rangpur,6,84.9,3.0,53.0,82.0,99.0,234.0,higher secondary,yes,fail,78.0,58.5,High
STU-00663,Zayed Khan,11.0,female,barishal,10,66.3,4.5,50.0,51.0,67.0,168.0,primary,no,pass,56.0,30.545454545454547,Medium
5090,Rakib Khan,12.0,other,chattogram,9,82.8,6.4,35.0,49.0,85.0,169.0,primary,yes,fail,56.333333333333336,22.837837837837835,High
4745,Kabir Talukder,16.0,other,barishal,10,87.6,3.0,68.0,70.0,65.0,203.0,illiterate,yes,fail,67.66666666666667,50.75,High
2083,Mim Talukder,17.0,male,sylhet,10,82.5,3.6,39.0,43.0,75.0,157.0,unknown,yes,pass,52.333333333333336,34.130434782608695,High
2168,Shila Ahmed,11.0,male,rangpur,9,82.0,2.5,37.0,39.0,58.0,134.0,unknown,no,pass,44.666666666666664,38.285714285714285,High
5809,Hasan Hossain,11.0,male,barishal,6,96.4,3.2,41.0,91.0,69.0,201.0,postgraduate,no,pass,67.0,47.857142857142854,High
71,Kabir Talukder,11.0,male,mymensingh,9,81.7,7.9,42.0,88.0,48.0,178.0,secondary,yes,fail,59.333333333333336,20.0,High
9020,Ayesha Khan,12.0,male,rangpur,9,81.9,3.7,63.0,31.0,49.0,143.0,secondary,no,fail,47.666666666666664,30.425531914893615,High
5181,Anik Hossain,11.0,female,dhaka,8,78.0,1.2,36.0,45.0,80.0,161.0,unknown,yes,pass,53.666666666666664,73.18181818181817,Medium
9220,Rafi Akter,12.0,female,mymensingh,6,90.6,0.6,88.0,38.0,71.0,197.0,unknown,yes,fail,65.66666666666667,123.125,High
2627,Nadia Ahmed,17.0,male,khulna,7,83.9,3.0,58.0,77.0,45.0,180.0,postgraduate,yes,fail,60.0,45.0,High
9507,Rafi Hossain,16.0,female,mymensingh,6,84.0,3.6,59.0,94.0,45.0,198.0,graduate,no,pass,66.0,43.04347826086957,High
9440,Unknown,11.0,other,rangpur,10,84.0,0.9,95.0,64.0,35.0,194.0,higher secondary,yes,pass,64.66666666666667,102.10526315789474,High
5783,Arif Chowdhury,17.0,female,mymensingh,9,86.5,1.9,59.0,65.0,97.0,221.0,graduate,no,fail,73.66666666666667,76.20689655172414,High
6004,Rafi Hossain,13.0,other,rajshahi,6,84.0,4.0,67.0,96.0,77.0,240.0,primary,yes,pass,80.0,48.0,High
3197,Shila Talukder,11.0,male,mymensingh,9,95.0,2.4,55.0,64.0,92.0,211.0,higher secondary,no,fail,70.33333333333333,62.05882352941177,High
5409,Tamim Islam,18.0,other,sylhet,7,88.9,3.2,87.0,67.0,73.0,227.0,secondary,no,fail,75.66666666666667,54.047619047619044,High
6927,Nadia Das,15.0,female,rangpur,6,82.3,3.8,42.0,40.0,99.0,181.0,higher secondary,yes,fail,60.333333333333336,37.708333333333336,High
2638,Rafi Sarker,15.0,male,chattogram,10,78.1,2.9,45.0,57.0,80.0,182.0,postgraduate,yes,fail,60.666666666666664,46.666666666666664,Medium
3681,Ayesha Ahmed,13.0,female,sylhet,7,84.1,5.7,57.0,38.0,53.0,148.0,postgraduate,yes,fail,49.333333333333336,22.089552238805968,High
2222,Rahim Rahman,16.0,male,sylhet,9,95.9,3.0,34.0,82.0,95.0,211.0,secondary,no,fail,70.33333333333333,52.75,High
9408,Ayesha Hossain,14.0,female,dhaka,6,84.3,2.6,65.0,37.0,72.0,174.0,secondary,yes,fail,58.0,48.33333333333333,High
6769,Riya Khan,15.0,male,dhaka,6,99.4,4.8,98.0,97.0,38.0,233.0,higher secondary,yes,fail,77.66666666666667,40.17241379310345,High
5025,Bristi Talukder,14.0,female,khulna,8,74.5,2.3,92.0,32.0,61.0,185.0,postgraduate,yes,fail,61.666666666666664,56.06060606060606,Medium
7290,Riya Islam,14.0,male,khulna,7,84.0,4.0,60.0,77.0,61.0,198.0,graduate,yes,fail,66.0,39.6,High
8657,Sabbir Das,16.0,male,mymensingh,7,90.0,1.4,73.0,59.0,83.0,215.0,graduate,no,pass,71.66666666666667,89.58333333333334,High
7164,Kabir Das,17.0,other,chattogram,7,79.8,4.1,43.0,64.0,39.0,146.0,primary,no,fail,48.666666666666664,28.627450980392158,Medium
2896,Kabir Ahmed,16.0,other,dhaka,8,84.0,3.8,39.0,37.0,55.0,131.0,illiterate,no,pass,43.666666666666664,27.291666666666668,High
4059,Nusrat Das,15.0,other,khulna,9,79.0,3.0,81.0,51.0,73.0,205.0,unknown,yes,fail,68.33333333333333,51.25,Medium
8331,Bristi Rahman,16.0,male,chattogram,8,84.0,4.0,72.0,69.0,60.0,201.0,unknown,yes,fail,67.0,40.2,High
2657,Imran Islam,17.0,other,barishal,9,84.0,4.3,75.0,69.0,90.0,234.0,secondary,yes,pass,78.0,44.15094339622642,High
8655,Nusrat Sarker,13.0,other,chattogram,6,87.5,1.9,57.0,40.0,61.0,158.0,graduate,no,fail,52.666666666666664,54.48275862068966,High
3413,Kabir Chowdhury,14.0,female,dhaka,8,56.6,0.9,45.0,36.0,38.0,119.0,primary,yes,pass,39.666666666666664,62.631578947368425,Low
8782,Mitu Das,14.0,female,dhaka,10,84.0,2.1,31.0,46.0,81.0,158.0,higher secondary,yes,fail,52.666666666666664,50.96774193548387,High
10,Hasan Ahmed,18.0,male,rajshahi,9,71.5,1.7,70.0,58.0,44.0,172.0,unknown,yes,pass,57.333333333333336,63.7037037037037,Medium
9057,Arif Das,18.0,male,chattogram,10,82.7,1.9,54.0,45.0,35.0,134.0,graduate,no,pass,44.666666666666664,46.20689655172414,High
7000,Arif Akter,14.0,male,sylhet,10,72.8,2.6,56.0,50.0,47.0,153.0,primary,no,pass,51.0,42.5,Medium
2454,Karim Khan,18.0,male,mymensingh,10,91.1,4.3,39.0,64.0,63.0,166.0,secondary,yes,fail,55.333333333333336,31.320754716981135,High
9431,Rupa Ahmed,15.0,male,mymensingh,8,77.7,5.0,79.0,45.0,38.0,162.0,primary,yes,fail,54.0,27.0,Medium
5575,Imran Ahmed,16.0,male,dhaka,8,86.8,2.6,56.0,36.0,38.0,130.0,primary,yes,fail,43.333333333333336,36.11111111111111,High
6731,Tamim Sarker,17.0,male,rangpur,7,97.4,4.9,54.0,64.0,74.0,192.0,illiterate,no,fail,64.0,32.54237288135593,High
5534,Tanvir Das,18.0,female,rajshahi,8,86.2,3.4,59.0,64.0,88.0,211.0,graduate,no,fail,70.33333333333333,47.95454545454545,High
1957 ,Rafi Akter,18.0,other,chattogram,7,93.6,0.5,60.0,60.0,95.0,215.0,unknown,no,pass,71.66666666666667,143.33333333333334,High
8471,Arif Ahmed,14.0,male,mymensingh,10,92.9,2.3,78.0,55.0,59.0,192.0,secondary,yes,pass,64.0,58.18181818181819,High
7229,Priya Talukder,13.0,other,sylhet,8,84.0,4.2,33.0,79.0,33.0,145.0,graduate,no,fail,48.333333333333336,27.884615384615383,High
7443,Jannat Hossain,13.0,male,mymensingh,7,75.6,3.0,55.0,64.0,49.0,168.0,unknown,yes,fail,56.0,42.0,Medium
9741,Imran Sarker,11.0,female,barishal,10,81.4,4.6,34.0,47.0,40.0,121.0,illiterate,yes,fail,40.333333333333336,21.607142857142858,High
9554,Nusrat Chowdhury,15.0,other,sylhet,6,97.1,3.3,59.0,54.0,59.0,172.0,higher secondary,yes,fail,57.333333333333336,40.0,High
1483,Kabir Ahmed,17.0,male,sylhet,6,92.0,3.8,93.0,51.0,44.0,188.0,graduate,no,pass,62.666666666666664,39.16666666666667,High
4245,Shila Islam,16.0,female,mymensingh,10,85.2,4.7,72.0,39.0,68.0,179.0,primary,no,fail,59.666666666666664,31.403508771929822,High
8328,Mitu Akter,15.0,other,chattogram,7,65.0,4.5,86.0,59.0,37.0,182.0,secondary,yes,fail,60.666666666666664,33.09090909090909,Medium
2731,Ayesha Rahman,16.0,female,mymensingh,7,82.0,0.8,73.0,31.0,88.0,192.0,primary,yes,fail,64.0,106.66666666666666,High
7531,Arif Chowdhury,11.0,male,dhaka,9,83.1,5.2,36.0,46.0,61.0,143.0,primary,yes,pass,47.666666666666664,23.064516129032256,High
2494,Rupa Akter,13.0,male,rajshahi,6,95.9,2.7,35.0,86.0,33.0,154.0,graduate,yes,pass,51.333333333333336,41.62162162162162,High
4127,Zayed Rahman,18.0,male,rangpur,10,69.0,5.1,67.0,99.0,88.0,254.0,illiterate,no,fail,84.66666666666667,41.63934426229508,Medium
7119,Rafi Rahman,15.0,female,barishal,10,71.7,1.9,53.0,42.0,36.0,131.0,unknown,no,pass,43.666666666666664,45.17241379310345,Medium
285,Sohan Hossain,15.0,other,khulna,8,82.6,2.4,61.0,62.0,45.0,168.0,secondary,yes,fail,56.0,49.411764705882355,High
3418 ,Sadia Rahman,18.0,female,mymensingh,9,77.9,2.3,55.0,58.0,38.0,151.0,graduate,no,fail,50.333333333333336,45.75757575757576,Medium
STU-02037,Farhan Akter,13.0,other,chattogram,6,91.1,2.5,61.0,74.0,81.0,216.0,secondary,no,fail,72.0,61.714285714285715,High
821,Anik Rahman,14.0,male,dhaka,8,77.0,7.0,71.0,86.0,95.0,252.0,primary,yes,fail,84.0,31.5,Medium
9611,Rakib Talukder,12.0,female,dhaka,10,84.0,3.6,41.0,48.0,56.0,145.0,postgraduate,no,fail,48.333333333333336,31.521739130434785,High
6735,Shila Islam,14.0,other,khulna,9,77.8,4.7,55.0,89.0,47.0,191.0,primary,yes,pass,63.666666666666664,33.50877192982456,Medium
3877,Riya Talukder,13.0,other,dhaka,7,84.8,5.6,67.0,69.0,48.0,184.0,unknown,yes,pass,61.333333333333336,27.87878787878788,High
STU-08647,Momo Akter,12.0,female,mymensingh,6,82.2,4.5,54.0,98.0,46.0,198.0,primary,no,pass,66.0,36.0,High
8513,Anik Das,16.0,male,rangpur,7,87.0,1.1,65.0,82.0,99.0,246.0,higher secondary,no,fail,82.0,117.14285714285714,High
525,Hasan Sarker,17.0,male,khulna,10,84.0,2.3,49.0,58.0,53.0,160.0,primary,yes,fail,53.333333333333336,48.484848484848484,High
STU-00892,Momo Sarker,16.0,male,barishal,9,97.1,0.7,65.0,73.0,82.0,220.0,primary,yes,fail,73.33333333333333,129.41176470588235,High
3593,Nusrat Sarker,14.0,male,rangpur,9,95.4,2.3,70.0,34.0,44.0,148.0,primary,no,fail,49.333333333333336,44.84848484848485,High
8631,Karim Ahmed,11.0,male,mymensingh,6,85.9,2.1,74.0,42.0,43.0,159.0,primary,yes,fail,53.0,51.29032258064516,High
4671,Jannat Hossain,16.0,other,rangpur,6,78.0,1.9,81.0,45.0,34.0,160.0,primary,no,pass,53.333333333333336,55.17241379310345,Medium
9113,Sohan Das,14.0,male,rangpur,10,83.5,2.6,84.0,52.0,73.0,209.0,postgraduate,yes,pass,69.66666666666667,58.05555555555556,High
5344,Anik Chowdhury,15.0,female,barishal,8,89.5,4.7,42.0,97.0,99.0,238.0,graduate,yes,fail,79.33333333333333,41.75438596491228,High
1530,Rupa Akter,17.0,female,sylhet,10,92.9,0.3,50.0,84.0,86.0,220.0,higher secondary,yes,fail,73.33333333333333,169.23076923076923,High
2943,Fatema Akter,14.0,other,chattogram,8,80.7,1.0,79.0,78.0,50.0,207.0,secondary,no,pass,69.0,103.5,High
499,Mim Khan,12.0,male,rajshahi,8,89.1,1.0,70.0,48.0,75.0,193.0,primary,no,fail,64.33333333333333,96.5,High
2547,Sohan Sarker,14.0,other,khulna,9,72.7,3.2,53.0,41.0,64.0,158.0,illiterate,yes,fail,52.666666666666664,37.61904761904762,Medium
2783,Hasan Ahmed,16.0,male,rangpur,8,95.2,0.0,80.0,66.0,35.0,181.0,higher secondary,no,fail,60.333333333333336,181.0,High
5080,Shila Das,13.0,female,mymensingh,7,84.0,3.0,55.0,83.0,90.0,228.0,illiterate,no,pass,76.0,57.0,High
5968,Rahim Islam,16.0,other,chattogram,10,84.0,3.0,65.0,79.0,86.0,230.0,postgraduate,no,pass,76.66666666666667,57.5,High
4247,Rakib Talukder,18.0,male,rajshahi,7,82.3,0.3,72.0,56.0,85.0,213.0,primary,no,pass,71.0,163.84615384615384,High
380,Sohan Rahman,16.0,other,rangpur,10,79.3,1.0,91.0,64.0,48.0,203.0,secondary,no,fail,67.66666666666667,101.5,Medium
2581,Zayed Talukder,12.0,male,barishal,9,79.3,4.0,65.0,93.0,57.0,215.0,higher secondary,yes,fail,71.66666666666667,43.0,Medium
5197,Rupa Khan,16.0,male,rangpur,9,81.7,1.8,76.0,66.0,70.0,212.0,graduate,no,pass,70.66666666666667,75.71428571428572,High
4865,Zayed Sarker,12.0,male,rangpur,10,90.6,6.1,39.0,40.0,69.0,148.0,unknown,yes,pass,49.333333333333336,20.845070422535212,High
9315,Shila Khan,11.0,female,khulna,10,79.1,3.0,33.0,36.0,64.0,133.0,graduate,yes,fail,44.333333333333336,33.25,Medium
9558,Imran Hossain,14.0,female,dhaka,8,83.6,2.7,37.0,93.0,41.0,171.0,graduate,yes,fail,57.0,46.21621621621621,High
191,Kabir Rahman,11.0,other,dhaka,7,90.2,4.8,78.0,38.0,49.0,165.0,primary,yes,pass,55.0,28.448275862068968,High
6575,Hasan Ahmed,17.0,male,barishal,7,84.0,2.6,65.0,67.0,61.0,193.0,primary,yes,pass,64.33333333333333,53.61111111111111,High
1721,tanvir talukder,16.0,male,sylhet,7,84.1,2.0,49.0,64.0,63.0,176.0,higher secondary,no,fail,58.666666666666664,58.666666666666664,High
8402,Priya Rahman,14.0,female,rangpur,9,95.7,1.1,50.0,40.0,89.0,179.0,postgraduate,yes,fail,59.666666666666664,85.23809523809524,High
21,Tanvir Akter,16.0,female,mymensingh,9,76.3,2.2,56.0,38.0,91.0,185.0,graduate,yes,fail,61.666666666666664,57.8125,Medium
7221,Farhan Khan,17.0,female,rajshahi,6,90.7,5.1,84.0,33.0,41.0,158.0,graduate,no,fail,52.666666666666664,25.901639344262296,High
6409,Imran Sarker,16.0,male,rajshahi,9,76.2,4.7,36.0,81.0,74.0,191.0,primary,no,pass,63.666666666666664,33.50877192982456,Medium
3889,Mitu Das,17.0,male,dhaka,6,86.6,1.8,58.0,69.0,74.0,201.0,graduate,yes,fail,67.0,71.78571428571429,High
2867,Mitu Akter,12.0,male,mymensingh,10,82.7,4.8,41.0,42.0,38.0,121.0,postgraduate,yes,fail,40.333333333333336,20.862068965517242,High
2047,Anik Das,15.0,male,barishal,10,98.0,3.4,53.0,39.0,42.0,134.0,illiterate,no,fail,44.666666666666664,30.454545454545453,High
7492,Jannat Das,14.0,other,mymensingh,10,75.5,2.7,56.0,99.0,64.0,219.0,postgraduate,yes,pass,73.0,59.189189189189186,Medium
9060,Nusrat Chowdhury,18.0,male,rajshahi,8,84.7,1.2,48.0,91.0,43.0,182.0,higher secondary,no,pass,60.666666666666664,82.72727272727272,High
5103,Hasan Hossain,18.0,female,sylhet,7,93.9,4.3,81.0,32.0,68.0,181.0,primary,no,pass,60.333333333333336,34.15094339622642,High
7433,Unknown,18.0,male,rangpur,9,90.3,3.3,93.0,64.0,62.0,219.0,unknown,yes,fail,73.0,50.93023255813954,High
8367,Momo Sarker,14.0,female,barishal,8,69.2,0.8,80.0,30.0,85.0,195.0,primary,no,fail,65.0,108.33333333333333,Medium
8640,Ayesha Talukder,16.0,male,khulna,9,82.4,5.4,90.0,75.0,85.0,250.0,unknown,yes,pass,83.33333333333333,39.0625,High
9065,Rakib Hossain,18.0,female,barishal,6,76.7,2.0,87.0,32.0,72.0,191.0,primary,yes,pass,63.666666666666664,63.666666666666664,Medium
9560,Rakib Talukder,16.0,other,mymensingh,7,90.2,4.5,53.0,31.0,81.0,165.0,postgraduate,yes,pass,55.0,30.0,High
190,Rahim Ahmed,13.0,other,rajshahi,8,96.4,2.5,83.0,86.0,70.0,239.0,postgraduate,no,fail,79.66666666666667,68.28571428571429,High
8391,Imran Hossain,14.0,female,barishal,8,78.5,3.0,44.0,83.0,90.0,217.0,secondary,no,fail,72.33333333333333,54.25,Medium
4907 ,Tanvir Chowdhury,11.0,female,rangpur,6,81.1,1.5,33.0,95.0,78.0,206.0,primary,yes,fail,68.66666666666667,82.4,High
151,Rafi Das,11.0,male,rangpur,8,82.5,3.0,95.0,67.0,80.0,242.0,higher secondary,no,fail,80.66666666666667,60.5,High
6607,Sadia Rahman,14.0,female,rajshahi,10,90.9,2.7,56.0,64.0,79.0,199.0,illiterate,yes,pass,66.33333333333333,53.78378378378378,High
23,Farhan Sarker,18.0,female,khulna,10,64.1,4.9,91.0,87.0,81.0,259.0,unknown,no,pass,86.33333333333333,43.89830508474576,Medium
1976,Lima Sarker,17.0,female,sylhet,10,81.2,1.6,59.0,80.0,62.0,201.0,graduate,yes,fail,67.0,77.3076923076923,High
2803,Rakib Hossain,17.0,male,mymensingh,10,84.1,4.8,58.0,50.0,83.0,191.0,higher secondary,no,pass,63.666666666666664,32.93103448275862,High
8846,Mim Khan,13.0,female,mymensingh,9,66.2,2.3,36.0,58.0,60.0,154.0,higher secondary,yes,fail,51.333333333333336,46.66666666666667,Medium
5428,Tanvir Ahmed,16.0,other,dhaka,6,61.5,3.0,69.0,70.0,36.0,175.0,higher secondary,no,pass,58.333333333333336,43.75,Medium
6497,Momo Islam,16.0,other,dhaka,8,68.5,6.0,85.0,63.0,55.0,203.0,primary,no,fail,67.66666666666667,29.0,Medium
6992,Sabbir Ahmed,16.0,other,mymensingh,6,88.8,2.5,66.0,66.0,36.0,168.0,postgraduate,yes,pass,56.0,48.0,High
4754,Sabbir Khan,16.0,female,chattogram,10,79.7,1.7,50.0,75.0,47.0,172.0,primary,no,fail,57.333333333333336,63.7037037037037,Medium
2356,Farhan Ahmed,13.0,female,khulna,10,88.2,1.0,65.0,80.0,45.0,190.0,postgraduate,no,pass,63.333333333333336,95.0,High
